symbol,companyName,open,close,high,low,latestPrice,latestVolume,previousClose,change,changePercent,avgTotalVolume,marketCap,week52High,week52Low,ytdChange,primaryExchange,previousVolume,volume,peRatio,sector
MVCD,"MVC Capital, Inc.",23.97,23.9,23.97,23.858,23.9,2266,23.86,0.04,0.00168,33466,423627500,26.28,12.01,-0.05032,New York Stock Exchange,3862,0,,Finance
TGI,"Triumph Group, Inc.",6.89,8.18,8.297,6.71,8.18,4881750,6.26,1.92,0.30671,1966858,424126456,29.38,3.02,-0.37199,New York Stock Exchange,1727589,0,-2.67,Electronic Technology
ONE,OneSmart International Education Group Ltd,4.2,4.05,4.25,3.91,4.05,73558,4.11,-0.06,-0.0146,160855,424802017,8.69,3.75,-0.4065,New York Stock Exchange,188388,0,79.72,Commercial Services
NPTN,NeoPhotonics Corp.,8.3,8.74,8.74,8.03,8.74,1195083,8.29,0.45,0.05428,1351333,426127440,9.99,3.36,0.03188,New York Stock Exchange,1056978,0,137.64,Electronic Technology
JIH,"Juniper Industrial Holdings, Inc.",9.89,9.89,10.04,9.8,9.89,332,9.75,0.14,0.01436,37991,426506250,10.5,9.1,0.02456,New York Stock Exchange,310206,0,,Finance
LC,LendingClub Corp.,5.64,6.18,6.25,5.53,6.18,1463454,5.52,0.66,0.11957,1287523,431792274,16.5,4.89,-0.39763,New York Stock Exchange,2216790,0,,Finance
MTL-,Mechel PAO,0.5,0.52,0.52,0.4739,0.52,95202,0.51,0.01,0.01961,824991,432921840,2,0.25,-0.21569,New York Stock Exchange,154384,0,-0.75,Non-Energy Minerals
UBP,"Urstadt Biddle Properties, Inc.",10.94,10.85,11.25,10.79,10.85,1901,10.94,-0.09,-0.00823,6130,434661850,19.87,8.3,-0.44753,New York Stock Exchange,1154,0,19.58,Finance
DBD,"Diebold Nixdorf, Inc.",5.42,5.61,5.655,5.15,5.61,1455197,5.15,0.46,0.08932,1611989,434727876,14.66,2.8,-0.38638,New York Stock Exchange,1340093,0,-1.43,Electronic Technology
SM,SM Energy Co.,4.14,3.86,4.15,3.78,3.86,5243078,4.04,-0.18,-0.04455,9941027,436137540,13.05,0.9,-0.70505,New York Stock Exchange,8440254,0,-1.04,Energy Minerals
NX,Quanex Building Products Corp.,12.66,13.24,13.28,12.52,13.24,153272,12.29,0.95,0.0773,169977,436231520,20.42,7.9,-0.1493,New York Stock Exchange,155317,0,-10.12,Producer Manufacturing
RPLA,Replay Acquisition Corp.,,,10.04,9.96,9.99,0,9.99,0,0,61518,437931280,10.48,9.5,-0.004,New York Stock Exchange,422329,0,68.99,Finance
JIH=,"Juniper Industrial Holdings, Inc.",10.08,10.185,10.185,10.08,10.185,13,,,,,439228125,0,0,0,New York Stock Exchange,,0,,Finance
GTS,Triple-S Management Corp.,18.07,18.47,18.595,17.49,18.47,182732,17.8,0.67,0.03764,267670,439696820,27.64,9.13,0.02114,New York Stock Exchange,176077,0,14.09,Health Services
VST+A,Vistra Energy Corp.,,,0.9,0.9,0.9,0,,,,,439720200,2.16,0.3,0,New York Stock Exchange,,0,,Utilities
HZO,"MarineMax, Inc.",19.68,20.64,20.865,19.49,20.64,276898,19.71,0.93,0.04718,325606,443244000,23.15,7.25,0.27578,New York Stock Exchange,251562,0,11.28,Retail Trade
JMPE,JMP Group LLC,,,,,23.02,0,22.99,0.03,0.0013,18569,445344920,24.94,22.51,-0.0705,New York Stock Exchange,20047,0,,Finance
HT-E,Hersha Hospitality Trust,10.34,11.57,11.64,10.34,11.57,34038,10.04,1.53,0.15239,37884,447925608,26.26,2.93,-0.38311,New York Stock Exchange,55846,0,,Finance
DSSI,"Diamond S Shipping, Inc.",10.43,11.08,11.16,10.35,11.08,636185,10.33,0.75,0.0726,876064,448186000,17.5,8.62,-0.2663,New York Stock Exchange,635262,0,12.02,Transportation
RPLA=,Replay Acquisition Corp.,,,10.25,10.25,10.25,0,,,,,449328891,0,0,0,New York Stock Exchange,,0,,Finance
CARS,"Cars.com, Inc.",6.75,6.7,6.88,6.24,6.7,1659553,6.49,0.21,0.03236,2616285,449870160,22.25,3.25,-0.42734,New York Stock Exchange,1665563,0,-0.37,Technology Services
IHC,Independence Holding Co.,30,30.43,30.6,29.385,30.43,20411,29.4,1.03,0.03503,27941,449925808,43.6,22,-0.24267,New York Stock Exchange,15781,0,57.19,Finance
ENVA,"Enova International, Inc.",13.75,14.39,14.43,13.24,14.39,333148,13.22,1.17,0.0885,473440,453319536,29.33,7.84,-0.321,New York Stock Exchange,245786,0,72.02,Finance
PPX,"PPL Capital Funding, Inc.",25.35,25.2,25.35,25.19,25.2,113195,25.2,0,0,29415,453600000,26.43,15.3,-0.0285,New York Stock Exchange,66878,0,,Finance
HT-D,Hersha Hospitality Trust,10.22,11.72,11.73,10.11,11.72,59240,10.11,1.61,0.15925,59470,453732768,25.94,2.51,-0.36755,New York Stock Exchange,44657,0,,Finance
CIC,Capitol Investment Corp. IV,,,,,9.05,0,8.66,0.39,0.04503,482390,455328125,10.45,8.5,-0.049563,New York Stock Exchange,254091,0,76.24,Finance
OMN,"OMNOVA Solutions, Inc.",,,10.15,10.13,10.14,0,10.14,0,0,873361,455529360,10.15,5.48,0,New York Stock Exchange,2534322,0,-20.94,Process Industries
FRAC,"Keane Group, Inc.",5.06,4.55,4.58,4.3,4.345,7016679,4.55,-0.205,-0.04505,2137063,456290175,13.91,4.345,-0.51598,New York Stock Exchange,7016679,7016679,51.3,Industrial Services
SCA,Stellus Capital Investment Corp.,22.47,23.44,23.44,22.3,23.44,2841,22.48,0.96,0.0427,8298,456475248,26.02,11.1,-0.0345,New York Stock Exchange,7514,0,,Finance
CIO,"City Office REIT, Inc.",9.6,9.61,9.64,9.37,9.61,373978,9.33,0.28,0.03001,586401,457162115,14.5,6.5,-0.25599,New York Stock Exchange,585580,0,-109.33,Finance
HT-C,Hersha Hospitality Trust,11,11.81,12.06,11,11.81,12494,10.31,1.5,0.14549,16749,457217064,26.64,4.09,-0.38301,New York Stock Exchange,71522,0,,Finance
PAR,PAR Technology Corp.,25.91,25.43,26,24.04,25.43,287536,25.52,-0.09,-0.00353,379063,463937291,35.1,9.64,-0.18053,New York Stock Exchange,519023,0,-18.29,Electronic Technology
CEL,Cellcom Israel Ltd.,3.12,3.11,3.14,3.09,3.11,6493,3.16,-0.05,-0.01582,9596,465283990,4.36,1.8,-0.01582,New York Stock Exchange,11440,0,-10.37,Communications
EFC,"Ellington Financial, Inc.",,,10.95,10.15,10.68,502262,10.55,0.13,0.01232,624062,467569332,19.12,3.24,-0.40438,New York Stock Exchange,479558,0,-6.01,Finance
PBI,"Pitney Bowes, Inc.",2.62,2.71,2.74,2.54,2.71,2139321,2.54,0.17,0.06693,2890548,467819170,5.5,1.67,-0.27207,New York Stock Exchange,2009965,0,-2.25,Producer Manufacturing
PACK,Ranpak Holdings Corp.,6.81,6.65,6.95,6.64,6.65,82566,6.95,-0.3,-0.04317,131140,471242228,10.29,4.32,-0.232194,New York Stock Exchange,133158,82566,-10.36,Finance
TMCX,Trinity Merger Corp.,,,,,10.95,0,11,-0.05,-0.00455,1607708,472218750,11.2,9.88,0.09485,New York Stock Exchange,1069187,0,382.87,Finance
CEPU,Central Puerto SA,3.13,3.12,3.17,3.05,3.12,164065,3.02,0.1,0.03311,191672,472374240,9.99,1.86,-0.32619,New York Stock Exchange,385559,0,3.23,Utilities
BFS-D,"Saul Centers, Inc.",20.05,20.4,20.92,20.05,20.4,1897,19.96,0.44,0.02204,11111,473280000,27.42,12.35,-0.20086,New York Stock Exchange,20438,0,,Finance
VLRS,Controladora Vuela Compañía de Aviación SAB de CV,5.4,5.24,5.58,5.2,5.24,467939,5.25,-0.01,-0.0019,488128,476152905,13.45,2.94,-0.5014,New York Stock Exchange,709829,0,5.32,Transportation
BFS-E,"Saul Centers, Inc.",20,20.55,20.57,20,20.55,2135,19.9,0.65,0.03266,9945,476760000,20.57,17.12,0.15686,New York Stock Exchange,9842,0,,Finance
PPDF,"PPDAI Group, Inc.",,,,,2.7,0,2.46,0.24,0.09756,1992639,477155934,6.39,2.03,-0.17074,New York Stock Exchange,2505666,0,2.05,Finance
IIPR-A,"Innovative Industrial Properties, Inc.",28.08,28.23,28.3,27.995,28.23,2362,28.14,0.09,0.0032,1788,481682844,34.04,23,-0.0457,New York Stock Exchange,2627,0,,Finance
CEQP-,Crestwood Equity Partners LP,6.65,6.56,6.65,6.51,6.56,59019,6.55,0.01,0.00153,201673,482891368,7.09,5.73,-0.04357,New York Stock Exchange,182933,0,,Industrial Services
BLX,Banco Latinoamericano de Comercio Exterior SA,12.36,12.91,12.98,12.15,12.91,104010,12.05,0.86,0.07137,184713,483094640,22.85,7.73,-0.32733,New York Stock Exchange,93952,0,6.15,Finance
GPRK,GeoPark Ltd.,7.92,7.98,8.05,7.63,7.98,122738,7.81,0.17,0.02177,254340,483204960,22.53,5.44,-0.61843,New York Stock Exchange,78694,0,-9.44,Energy Minerals
TGH,Textainer Group Holdings Ltd.,8.8,8.86,9.22,8.5,8.86,414255,8.44,0.42,0.04976,268148,486152630,11.75,5.5,-0.12374,New York Stock Exchange,493034,0,14.35,Finance
TPB,"Turning Point Brands, Inc.",24,24.87,24.95,23.946,24.87,85868,23.76,1.11,0.04672,111924,486362694,57.06,14.09,-0.07908,New York Stock Exchange,96058,0,46.5,Consumer Non-Durables
OMI,"Owens & Minor, Inc.",7.31,7.72,7.74,7.23,7.72,1386764,7.36,0.36,0.04891,2492337,486420216,9.69,2.43,0.53641,New York Stock Exchange,1377556,0,-7.79,Distribution Services
VVNT,"Vivint Smart Home, Inc.",13.36,14.11,14.69,13,14.11,210408,12.85,1.26,0.09805,384765,486795000,23.86,9.26,0.47465,New York Stock Exchange,213464,0,118.87,Finance
BHR-D,"Braemar Hotels & Resorts, Inc.",13.84,14.53,14.53,12.29,14.53,17475,12.67,1.86,0.1468,14955,486913377,27.83,5,-0.3053,New York Stock Exchange,18048,0,,Finance
EBF,"Ennis, Inc.",18.69,18.68,18.74,18.31,18.68,155412,18.35,0.33,0.01798,153994,487540528,22.21,13.98,-0.11922,New York Stock Exchange,118626,0,12.69,Commercial Services
IVR,"Invesco Mortgage Capital, Inc.",2.95,2.96,2.98,2.76,2.96,18540848,2.88,0.08,0.02778,14241362,488299360,18.3,1.82,-0.79432,New York Stock Exchange,13231067,0,1.22,Finance
LPG,Dorian LPG Ltd.,8.33,9.07,9.21,8.14,9.07,995606,7.95,1.12,0.14088,576053,488303404,16.68,6.08,-0.27432,New York Stock Exchange,766551,0,4.37,Transportation
CPF,Central Pacific Financial Corp.,,,17.54,16.68,17.4,197787,16.38,1.02,0.06227,246907,489207960,30.56,12.4,-0.34953,New York Stock Exchange,206360,0,9.75,Finance
CLW,Clearwater Paper Corp.,29.43,29.57,29.96,28.946,29.57,119508,29.06,0.51,0.01755,195932,489945330,31.49,11.88,0.39035,New York Stock Exchange,196649,0,547.59,Process Industries
IPOB=,Social Capital Hedosophia Holdings Corp. II,10.69,10.58,10.69,10.571,10.58,261365,,,,,490383000,0,0,0,New York Stock Exchange,,0,,Finance
AKS,AK Steel Holding Corp.,,,1.55,1.55,1.55,0,1.55,0,0,4667913,490449450,3.59,1.55,0,New York Stock Exchange,,0,43.66,Non-Energy Minerals
NCS,"NCI Building Systems, Inc.",,,78992,72000,7.44,,,,,0,492556577,78992,0,0,New York Stock Exchange,,,5.13,Producer Manufacturing
CCO,"Clear Channel Outdoor Holdings, Inc.",1,1.06,1.1,1,1.06,2388057,0.9999,0.0601,0.06011,2997427,495343300,5.47,0.3625,-0.57309,New York Stock Exchange,3506027,0,-1.02,Commercial Services
CRCM,"Care.com, Inc.",,,,,15,0,15,0,0,565218,496920000,25.81,7.61,0,New York Stock Exchange,704697,0,-17.38,Technology Services
HLX,"Helix Energy Solutions Group, Inc.",3.15,3.32,3.35,3.04,3.32,7203467,3.01,0.31,0.10299,5346228,498016600,10,0.99,-0.55581,New York Stock Exchange,6660714,0,11.64,Industrial Services
JMPD,"JMP Group, Inc.",,,,,25.82,0,25.76,0.06,0.00233,4179,499513720,26.7,21.39,0.17063,New York Stock Exchange,7896,0,,Finance
AGRO,Adecoagro SA,4,4.23,4.28,4,4.23,486676,4.01,0.22,0.05486,397260,499939470,8.7,3.31,-0.44214,New York Stock Exchange,836252,0,-9.36,Process Industries
PEI-C,Pennsylvania Real Estate Investment Trust,6.25,6.35,6.37,6,6.35,148868,6.1,0.25,0.04098,135405,500865140,23,1.64,-0.61982,New York Stock Exchange,158717,0,,Finance
JHB,Nuveen High Income November 2021 Target Term Fund,9,8.98,9.02,8.89,8.98,87656,8.99,-0.01,-0.00111,83838,501730560,10.13,7.03,-0.10311,New York Stock Exchange,82933,0,9.17,Utilities
DX-C,"Dynex Capital, Inc.",21.8,21.89,21.98,21.8,21.89,5837,21.7,0.19,0.00876,11819,503075980,25.36,11.52,-0.11384,New York Stock Exchange,13007,0,,Finance
MRC,"MRC Global, Inc.",5.81,6.14,6.15,5.73,6.14,1349312,5.65,0.49,0.08673,1267784,503450528,17.67,3.31,-0.46737,New York Stock Exchange,868304,0,90.69,Distribution Services
PEI-D,Pennsylvania Real Estate Investment Trust,6.45,6.39,6.68,6,6.39,66248,6.34,0.05,0.00789,71276,504020196,22.65,3,-0.66121,New York Stock Exchange,63800,0,,Finance
HY,"Hyster-Yale Materials Handling, Inc.",38.64,39.01,39.22,37.95,39.01,63495,37.44,1.57,0.04193,55581,504434409,65.41,30.25,-0.30177,New York Stock Exchange,43333,0,13.64,Producer Manufacturing
VVNT,"Vivint Smart Home, Inc.",11.51,11.72,12.12,11.51,11.72,252691,11.83,-0.11,-0.0093,428979,505425000,12.6,9.26,0.1341,New York Stock Exchange,441802,252691,98.74,Electronic Technology
KNOP,KNOT Offshore Partners LP,15.25,15.47,15.65,14.89,15.47,168968,15.11,0.36,0.02383,199656,505776180,20.97,8.67,-0.19687,New York Stock Exchange,190591,0,8.87,Transportation
RPT,RPT Realty,6.5,6.33,6.61,6.11,6.33,811682,6.28,0.05,0.00796,931260,507368490,15.18,4.62,-0.57314,New York Stock Exchange,973080,0,6.82,Finance
VRS,Verso Corp.,14.55,14.55,14.75,14.34,14.55,634546,14.28,0.27,0.01891,267603,509976045,19.49,9.61,-0.17899,New York Stock Exchange,287310,0,4.46,Process Industries
BY,"Byline Bancorp, Inc.",12.74,13.29,13.3,12.4,13.29,219763,12.07,1.22,0.10108,117780,510110070,20.73,8.13,-0.22292,New York Stock Exchange,117770,0,10.75,Finance
CYD,China Yuchai International Ltd.,13.02,12.55,13.2,12.52,12.55,38511,12.94,-0.39,-0.03014,64724,512771665,16,7.77,-0.08654,New York Stock Exchange,45437,0,7.63,Producer Manufacturing
MOSC,Mosaic Acquisition Corp.,10.35,9.9,11.94,11,11.9,78786,9.9,2,0.20202,419660,513187500,11.9,9.26,0.16412,New York Stock Exchange,176921,78786,100.25,Finance
AJXA,Great Ajax Corp.,22.61,22.45,22.49,22.39,22.45,785,22.36,0.09,0.00403,5077,514596655,28.56,14.61,-0.15167,New York Stock Exchange,6967,0,,Finance
MBI,"MBIA, Inc.",7.64,7.62,7.85,7.56,7.62,634009,7.46,0.16,0.02145,671817,515874000,10.9,4.93,-0.16355,New York Stock Exchange,1131948,0,-0.85,Finance
PUMP,ProPetro Holding Corp.,5.19,5.14,5.25,4.83,5.14,1841917,5.11,0.03,0.00587,2139394,516158800,21.83,1.36,-0.54163,New York Stock Exchange,2264388,0,3.17,Industrial Services
DAO,"Youdao, Inc.",23.53,22.83,24.14,22.24,22.83,190137,24.04,-1.21,-0.05033,132864,516766091,29.5,12.01,0.57107,New York Stock Exchange,229004,0,-24.98,Technology Services
LGVW=,Longview Acquisition Corp.,10,10.02,10.02,10,10.02,426189,,,,,518535000,0,0,0,New York Stock Exchange,,0,,Finance
CMO,Capstead Mortgage Corp.,5.31,5.38,5.39,5.12,5.38,1236219,5.19,0.19,0.03661,1321621,518603486,9.25,1.97,-0.28579,New York Stock Exchange,777178,0,-1.97,Finance
MYE,"Myers Industries, Inc.",14,14.51,14.565,13.475,14.51,167467,13.69,0.82,0.0599,166461,518992229,19.55,6.91,-0.0759,New York Stock Exchange,194462,0,15.07,Process Industries
GTT,"GTT Communications, Inc.",9.01,8.88,9.16,8.45,8.88,432770,8.97,-0.09,-0.01003,412507,522317160,26.29,4.67,-0.22763,New York Stock Exchange,657655,0,-3.12,Communications
ARCH,"Arch Resources, Inc.",34.58,34.55,34.845,32.08,34.55,536757,33.51,1.04,0.03104,604237,523180285,97.8,21.8,-0.49126,New York Stock Exchange,1052013,0,4.14,Energy Minerals
RMAX,"RE/MAX Holdings, Inc.",27.57,28.88,29.03,26.48,28.88,120999,26.77,2.11,0.07882,143359,523421149,40.78,14.4,-0.17458,New York Stock Exchange,157584,0,22.15,Finance
PARR,"Par Pacific Holdings, Inc.",9.27,9.77,9.825,9.01,9.77,1023550,9,0.77,0.08556,777020,526241510,25.69,5.72,-0.49604,New York Stock Exchange,1875710,0,-2.13,Energy Minerals
PACK,Ranpak Holdings Corp.,7.6,7.48,7.6,7.28,7.48,88263,7.5,-0.02,-0.00267,98057,530058928,10.16,4.32,-0.08487,New York Stock Exchange,82749,0,-11.65,Process Industries
TG,Tredegar Corp.,15.25,15.83,16.02,15.07,15.83,180012,15.13,0.7,0.04627,114185,530474381,23.48,11.31,-0.24703,New York Stock Exchange,158671,0,85.2,Producer Manufacturing
DBI,"Designer Brands, Inc.",6.8,7.38,7.429,6.58,7.38,2400029,6.32,1.06,0.16772,1642835,531540072,20.58,2.6,-0.37808,New York Stock Exchange,1546801,0,5.79,Retail Trade
WFT,Weatherford International plc,,,5280,5000,0.5353,,,,,0,531552900,5280,0,0,New York Stock Exchange,,,,Industrial Services
VAPO,"Vapotherm, Inc.",26.69,24.87,26.69,22.08,24.87,1109430,26.69,-1.82,-0.06819,726063,533630616,30.82,6.86,0.96201,New York Stock Exchange,417956,0,-9.32,Health Technology
UMH,"UMH Properties, Inc.",13.12,13.04,13.32,12.44,13.04,214185,12.79,0.25,0.01955,198679,536864624,16.64,8.63,-0.15825,New York Stock Exchange,194271,0,-11.59,Finance
VSTO,"Vista Outdoor, Inc.",9.34,9.26,9.34,8.27,9.26,1696961,9.25,0.01,0.00108,1310123,537439288,10.8,4.29,0.22598,New York Stock Exchange,2121272,0,-3.46,Consumer Durables
FI,Frank's International NV,2.07,2.4,2.41,1.98,2.4,1147544,1.99,0.41,0.20603,599006,541704000,6.53,1.66,-0.33507,New York Stock Exchange,1254376,0,-1.85,Industrial Services
ATEN,"A10 Networks, Inc.",6.77,6.86,6.95,6.57,6.86,866935,6.74,0.12,0.0178,473193,541848076,8.29,3.43,0.0134,New York Stock Exchange,607593,0,-88.98,Technology Services
UBA,"Urstadt Biddle Properties, Inc.",13.7,13.57,13.71,13.02,13.57,300574,13.17,0.4,0.03037,241969,543627770,24.88,10.05,-0.41803,New York Stock Exchange,272964,0,24.49,Finance
LOMA,Loma Negra Compañía Industrial Argentina SA,4.9,4.59,4.94,4.55,4.59,335266,4.8,-0.21,-0.04375,570555,547152786,12.9,3.01,-0.45455,New York Stock Exchange,285174,0,7.94,Non-Energy Minerals
GMRE,"Global Medical REIT, Inc.",11.65,11.23,11.7,11.07,11.23,726307,11.47,-0.24,-0.02092,468649,547874641,15.95,6.98,-0.17972,New York Stock Exchange,329815,0,103.69,Finance
DX-B,"Dynex Capital, Inc.",24.05,23.9,24.05,23.88,23.9,16809,23.85,0.05,0.0021,14405,549269800,25.55,9,-0.0514,New York Stock Exchange,6104,0,,Finance
JCAP-B,"Jernigan Capital, Inc.",23.65,23.66,23.66,23.5,23.66,407,23.8,-0.14,-0.00588,4878,550606056,27.7,12,-0.11068,New York Stock Exchange,2243,0,,Finance
ARR,"ARMOUR Residential REIT, Inc.",8.67,8.53,8.68,8.08,8.53,1865575,8.45,0.08,0.00947,1668022,550921139,21.15,4.95,-0.51323,New York Stock Exchange,1438079,0,-0.91,Finance
SRG-A,Seritage Growth Properties,13.83,14.33,14.33,13.05,14.33,18152,13.91,0.42,0.03019,9149,553454693,26.67,10.35,-0.42601,New York Stock Exchange,2978,0,,Finance
RUBI,"The Rubicon Project, Inc.",10.13,10.32,10.4,10.08,10.32,823588,10.13,0.19,0.01876,1644772,556101456,10.96,4.5,0.160353,New York Stock Exchange,793859,823588,-18.37,Technology Services
CANG,"Cango, Inc. (Cayman island)",4.95,5,5,4.9,5,13286,4.96,0.04,0.00806,20194,562420255,9.82,4.52,-0.44724,New York Stock Exchange,11453,0,13.79,Technology Services
FF,FutureFuel Corp.,12.65,12.92,12.95,12.415,12.92,225928,12.41,0.51,0.0411,242317,565159560,13.42,8.75,0.0755,New York Stock Exchange,133415,0,5.56,Process Industries
WOW,"WideOpenWest, Inc.",6.5,6.51,6.58,6.33,6.51,261962,6.31,0.2,0.0317,352840,565539975,8.12,2.95,-0.098,New York Stock Exchange,451042,0,18.59,Communications
TPC,Tutor Perini Corp.,10.75,11.21,11.408,10.25,11.21,811773,10.27,0.94,0.09153,1134712,566969291,19.48,2.61,-0.04687,New York Stock Exchange,568295,0,-1.52,Industrial Services
KRA,Kraton Corp.,16.72,17.83,18.05,16.14,17.83,488246,16.14,1.69,0.10471,580941,567965735,35,4.45,-0.19769,New York Stock Exchange,913304,0,2.3,Process Industries
PEI-B,Pennsylvania Real Estate Investment Trust,7.15,7.23,7.3,7,7.23,30590,7.19,0.04,0.00556,35000,570276372,23.3,1.48,-0.63434,New York Stock Exchange,36771,0,,Finance
WNC,Wabash National Corp.,10.19,10.82,10.91,10.1,10.82,1097197,9.91,0.91,0.09183,832570,571834836,16.7,6.26,-0.18297,New York Stock Exchange,1002263,0,-16.99,Producer Manufacturing
NEXA,Nexa Resources SA,4.39,4.31,4.49,4.22,4.31,11953,4.3,0.01,0.00233,55297,574613510,10.98,2.57,-0.47267,New York Stock Exchange,34303,0,-0.87,Non-Energy Minerals
WTTR,"Select Energy Services, Inc.",5.48,5.59,5.885,5.23,5.59,464022,5.4,0.19,0.03519,439008,576179194,12.41,2.22,-0.36891,New York Stock Exchange,549632,0,-1.98,Industrial Services
AGX,"Argan, Inc.",38.61,37,38.73,36.62,37,316126,37.74,-0.74,-0.01961,198487,578865000,47.73,29.91,-0.10191,New York Stock Exchange,103232,0,-13.52,Industrial Services
TEN,"Tenneco, Inc.",6.72,7.13,7.2,6.62,7.13,2289742,6.31,0.82,0.12995,1965308,579360050,16.29,2.21,-0.33395,New York Stock Exchange,2164922,0,-0.56,Producer Manufacturing
DX-A,"Dynex Capital, Inc.",,,25.29,25.29,25.29,0,25.11,0.18,0.00717,11670,580304340,27.95,24.97,0.00717,New York Stock Exchange,27406,0,,Finance
TPGH,TPG Pace Holdings Corp.,10.5,10.95,11.3,10.737,10.95,170517,10.5,0.45,0.04286,545574,580382850,11.3,9.98,0.136766,New York Stock Exchange,99240,0,-995.45,Finance
THR,"Thermon Group Holdings, Inc.",16.65,17.66,17.69,16.57,17.66,221729,16.14,1.52,0.09418,164764,580749100,27.73,12.62,-0.25122,New York Stock Exchange,109389,0,26.64,Producer Manufacturing
FG+,FGL Holdings,2.35,2.62,2.62,2.31,2.62,124417,,,,,581569260,2.02,1.05,0,New York Stock Exchange,,0,,Finance
TRTX,"TPG RE Finance Trust, Inc.",7.75,7.6,7.87,7.172,7.6,984897,7.5,0.1,0.01333,1719269,582547600,21.3,2.45,-0.61247,New York Stock Exchange,662536,0,-4.38,Finance
PLT,"Plantronics, Inc.",14.26,14.61,14.88,13.63,14.61,1331537,14,0.61,0.04357,1073172,583348080,47.46,4.6,-0.42883,New York Stock Exchange,1032563,0,-3.38,Electronic Technology
TBI,"TrueBlue, Inc.",15.72,16.28,16.34,15.57,16.28,781447,15.39,0.89,0.05783,439994,588134536,24.98,12.02,-0.27107,New York Stock Exchange,319108,0,-6.2,Commercial Services
SRI,"Stoneridge, Inc.",20.72,21.94,21.98,20.61,21.94,515560,20.12,1.82,0.09046,294721,592230808,34.46,13.87,-0.17154,New York Stock Exchange,337393,0,11.25,Producer Manufacturing
CPAC,Cementos Pacasmayo SAA,7,7,7,6.6,7,2304,6.61,0.39,0.059,11936,593415200,9.82,5.54,-0.1785,New York Stock Exchange,2507,0,15.15,Non-Energy Minerals
DLNG-B,Dynagas LNG Partners LP,15.9,16.83,16.87,15.9,16.83,8562,15.9,0.93,0.05849,5832,597296700,22.31,9.9,-0.10001,New York Stock Exchange,3686,0,,Transportation
OII,"Oceaneering International, Inc.",6.01,6.02,6.12,5.64,6.02,1493900,5.85,0.17,0.02906,1986329,597592758,21.29,2.01,-0.57124,New York Stock Exchange,2127632,0,-0.86,Industrial Services
CKH,"SEACOR Holdings, Inc.",28.66,29.43,29.59,27.97,29.43,99690,27.78,1.65,0.0594,87831,598400190,51.42,22.23,-0.2899,New York Stock Exchange,108312,0,26.64,Industrial Services
CAPL,CrossAmerica Partners LP,15.97,15.89,15.97,15.385,15.89,13177,15.85,0.04,0.00252,70678,601690740,19.79,6.81,-0.12538,New York Stock Exchange,14124,0,6.34,Distribution Services
CCH,Collier Creek Holdings,10.8,10.8,10.81,10.72,10.8,13041,10.76,0.04,0.00372,326503,603450000,11.1,9.84,0.05222,New York Stock Exchange,46499,0,103.15,Finance
REV,"Revlon, Inc.",11.37,11.36,11.659,10.81,11.36,126967,11.23,0.13,0.01158,84248,605550480,27.46,8.68,-0.46852,New York Stock Exchange,101169,0,-2.04,Consumer Non-Durables
VCRA,"Vocera Communications, Inc.",19.33,18.95,19.57,18.305,18.95,651080,19.19,-0.24,-0.01251,569677,606612240,33.4,15.89,-0.10541,New York Stock Exchange,537831,0,-35.8,Electronic Technology
UVE,"Universal Insurance Holdings, Inc.",18.57,18.75,18.93,18.17,18.75,213062,18.14,0.61,0.03363,211830,607558125,30.79,14.2,-0.29767,New York Stock Exchange,167042,0,25.06,Finance
CMRE,"Costamare, Inc.",5.1,5.1,5.12,4.99,5.1,397912,4.93,0.17,0.03448,624143,610893300,10.85,3.16,-0.43752,New York Stock Exchange,602762,0,5.86,Transportation
LBRT,"Liberty Oilfield Services, Inc.",5.55,5.42,5.582,5.31,5.42,488805,5.35,0.07,0.01308,905943,612104231,16.79,2.17,-0.50302,New York Stock Exchange,955453,0,16.04,Industrial Services
AI-B,Arlington Asset Investment Corp.,15.5,16.65,16.65,16.06,16.65,670,16.24,0.41,0.02525,952,612983070,23.42,4.99,-0.18975,New York Stock Exchange,1700,0,,Finance
ACEL,"Accel Entertainment, Inc.",8.2,6.86,8.2,6.79,6.86,176208,8.7,-1.84,-0.21149,231188,614340440,13.35,6.79,-0.66049,New York Stock Exchange,218769,0,-623.64,Finance
BANC,"Banc of California, Inc.",12.21,12.32,12.66,11.97,12.32,414904,11.61,0.71,0.06115,309023,617946819,19.12,6.44,-0.22715,New York Stock Exchange,314090,0,-63.31,Finance
KNOP,KNOT Offshore Partners LP,18.92,18.93,19.08,18.85,18.93,105453,18.96,-0.03,-0.00158,107363,618897420,20.97,17.52,-0.04788,New York Stock Exchange,107355,105453,14.7,Industrial Services
